date,stage_code,event_code,event_name,event_stage,stage,stage_status,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,result_diff,qualification_mark,start_order,bib
2024-08-03T17:48:06+02:00,ATHX4X400M------------RND1000200--,ATHX4X400M,4 x 400m Relay Mixed,4 x 400m Relay Mixed Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,X,Athletics,ATH,Stade de France,ATHX4X400M--GBR01,Great Britain,Team,GBR,Great Britain,1.0,3:10.61,TIME,,,Q,4.0,
2024-08-03T17:48:06+02:00,ATHX4X400M------------RND1000200--,ATHX4X400M,4 x 400m Relay Mixed,4 x 400m Relay Mixed Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,X,Athletics,ATH,Stade de France,ATHX4X400M--NED01,Netherlands,Team,NED,Netherlands,2.0,3:10.81,TIME,,,Q,6.0,
2024-08-03T17:48:06+02:00,ATHX4X400M------------RND1000200--,ATHX4X400M,4 x 400m Relay Mixed,4 x 400m Relay Mixed Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,X,Athletics,ATH,Stade de France,ATHX4X400M--ITA01,Italy,Team,ITA,Italy,3.0,3:11.59,TIME,,,Q,3.0,
2024-08-03T17:48:06+02:00,ATHX4X400M------------RND1000200--,ATHX4X400M,4 x 400m Relay Mixed,4 x 400m Relay Mixed Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,X,Athletics,ATH,Stade de France,ATHX4X400M--NGR01,Nigeria,Team,NGR,Nigeria,4.0,3:11.99,TIME,,,,5.0,
2024-08-03T17:48:06+02:00,ATHX4X400M------------RND1000200--,ATHX4X400M,4 x 400m Relay Mixed,4 x 400m Relay Mixed Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,X,Athletics,ATH,Stade de France,ATHX4X400M--IRL01,Ireland,Team,IRL,Ireland,5.0,3:12.67,TIME,,,,7.0,
2024-08-03T17:48:06+02:00,ATHX4X400M------------RND1000200--,ATHX4X400M,4 x 400m Relay Mixed,4 x 400m Relay Mixed Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,X,Athletics,ATH,Stade de France,ATHX4X400M--UKR01,Ukraine,Team,UKR,Ukraine,6.0,3:15.51,TIME,,,,2.0,
2024-08-03T17:48:06+02:00,ATHX4X400M------------RND1000200--,ATHX4X400M,4 x 400m Relay Mixed,4 x 400m Relay Mixed Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,X,Athletics,ATH,Stade de France,ATHX4X400M--GER01,Germany,Team,GER,Germany,7.0,3:15.63,TIME,,,,9.0,
2024-08-03T17:48:06+02:00,ATHX4X400M------------RND1000200--,ATHX4X400M,4 x 400m Relay Mixed,4 x 400m Relay Mixed Round 1 - Heat 2,Round 1 - Heat 2,FINISHED,X,Athletics,ATH,Stade de France,ATHX4X400M--DOM01,Dominican Republic,Team,DOM,Dominican Republic,8.0,3:18.39,TIME,,,,8.0,
2024-08-03T18:03:01+02:00,ATHX4X400M------------RND1000100--,ATHX4X400M,4 x 400m Relay Mixed,4 x 400m Relay Mixed Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,X,Athletics,ATH,Stade de France,ATHX4X400M--USA01,United States of America,Team,USA,United States,1.0,3:07.41,TIME,,,Q,6.0,
2024-08-03T18:03:01+02:00,ATHX4X400M------------RND1000100--,ATHX4X400M,4 x 400m Relay Mixed,4 x 400m Relay Mixed Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,X,Athletics,ATH,Stade de France,ATHX4X400M--FRA01,France,Team,FRA,France,2.0,3:10.60,TIME,,,Q,8.0,
2024-08-03T18:03:01+02:00,ATHX4X400M------------RND1000100--,ATHX4X400M,4 x 400m Relay Mixed,4 x 400m Relay Mixed Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,X,Athletics,ATH,Stade de France,ATHX4X400M--BEL01,Belgium,Team,BEL,Belgium,3.0,3:10.74,TIME,,,Q,7.0,
2024-08-03T18:03:01+02:00,ATHX4X400M------------RND1000100--,ATHX4X400M,4 x 400m Relay Mixed,4 x 400m Relay Mixed Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,X,Athletics,ATH,Stade de France,ATHX4X400M--JAM01,Jamaica,Team,JAM,Jamaica,4.0,3:11.06,TIME,,,q,2.0,
2024-08-03T18:03:01+02:00,ATHX4X400M------------RND1000100--,ATHX4X400M,4 x 400m Relay Mixed,4 x 400m Relay Mixed Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,X,Athletics,ATH,Stade de France,ATHX4X400M--POL01,Poland,Team,POL,Poland,5.0,3:11.43,TIME,,,q,5.0,
2024-08-03T18:03:01+02:00,ATHX4X400M------------RND1000100--,ATHX4X400M,4 x 400m Relay Mixed,4 x 400m Relay Mixed Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,X,Athletics,ATH,Stade de France,ATHX4X400M--SUI01,Switzerland,Team,SUI,Switzerland,6.0,3:12.77,TIME,,,,9.0,
2024-08-03T18:03:01+02:00,ATHX4X400M------------RND1000100--,ATHX4X400M,4 x 400m Relay Mixed,4 x 400m Relay Mixed Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,X,Athletics,ATH,Stade de France,ATHX4X400M--KEN01,Kenya,Team,KEN,Kenya,7.0,3:13.13,TIME,,,,3.0,
2024-08-03T18:03:01+02:00,ATHX4X400M------------RND1000100--,ATHX4X400M,4 x 400m Relay Mixed,4 x 400m Relay Mixed Round 1 - Heat 1,Round 1 - Heat 1,FINISHED,X,Athletics,ATH,Stade de France,ATHX4X400M--BAH01,Bahamas,Team,BAH,Bahamas,8.0,3:14.58,TIME,,,,4.0,
2024-08-04T09:34:20+02:00,ATHX4X400M------------FNL-000100--,ATHX4X400M,4 x 400m Relay Mixed,4 x 400m Relay Mixed Final,Final,FINISHED,X,Athletics,ATH,Stade de France,ATHX4X400M--NED01,Netherlands,Team,NED,Netherlands,1.0,3:07.43,TIME,,,,7.0,
2024-08-04T09:34:20+02:00,ATHX4X400M------------FNL-000100--,ATHX4X400M,4 x 400m Relay Mixed,4 x 400m Relay Mixed Final,Final,FINISHED,X,Athletics,ATH,Stade de France,ATHX4X400M--USA01,United States of America,Team,USA,United States,2.0,3:07.74,TIME,,,,5.0,
2024-08-04T09:34:20+02:00,ATHX4X400M------------FNL-000100--,ATHX4X400M,4 x 400m Relay Mixed,4 x 400m Relay Mixed Final,Final,FINISHED,X,Athletics,ATH,Stade de France,ATHX4X400M--GBR01,Great Britain,Team,GBR,Great Britain,3.0,3:08.01,TIME,,,,8.0,
2024-08-04T09:34:20+02:00,ATHX4X400M------------FNL-000100--,ATHX4X400M,4 x 400m Relay Mixed,4 x 400m Relay Mixed Final,Final,FINISHED,X,Athletics,ATH,Stade de France,ATHX4X400M--BEL01,Belgium,Team,BEL,Belgium,4.0,3:09.36,TIME,,,,4.0,
2024-08-04T09:34:20+02:00,ATHX4X400M------------FNL-000100--,ATHX4X400M,4 x 400m Relay Mixed,4 x 400m Relay Mixed Final,Final,FINISHED,X,Athletics,ATH,Stade de France,ATHX4X400M--JAM01,Jamaica,Team,JAM,Jamaica,5.0,3:11.67,TIME,,,,2.0,
2024-08-04T09:34:20+02:00,ATHX4X400M------------FNL-000100--,ATHX4X400M,4 x 400m Relay Mixed,4 x 400m Relay Mixed Final,Final,FINISHED,X,Athletics,ATH,Stade de France,ATHX4X400M--ITA01,Italy,Team,ITA,Italy,6.0,3:11.84,TIME,,,,9.0,
2024-08-04T09:34:20+02:00,ATHX4X400M------------FNL-000100--,ATHX4X400M,4 x 400m Relay Mixed,4 x 400m Relay Mixed Final,Final,FINISHED,X,Athletics,ATH,Stade de France,ATHX4X400M--POL01,Poland,Team,POL,Poland,7.0,3:12.39,TIME,,,,3.0,
2024-08-04T09:34:20+02:00,ATHX4X400M------------FNL-000100--,ATHX4X400M,4 x 400m Relay Mixed,4 x 400m Relay Mixed Final,Final,FINISHED,X,Athletics,ATH,Stade de France,ATHX4X400M--FRA01,France,Team,FRA,France,,,IRM,DQ,,,6.0,
2024-08-07T15:09:36+02:00,ATHX42KWALKT----------FNL-000100--,ATHX42KWALKT,Marathon Race Walk Relay Mixed,Marathon Race Walk Relay Mixed,Final,FINISHED,X,Athletics,ATH,Trocadéro,ATHX42KWALKTESP02,MARTIN A / PEREZ M,Team,ESP,Spain,1.0,2:50:31,TIME,,,,15.0,
2024-08-07T15:09:36+02:00,ATHX42KWALKT----------FNL-000100--,ATHX42KWALKT,Marathon Race Walk Relay Mixed,Marathon Race Walk Relay Mixed,Final,FINISHED,X,Athletics,ATH,Trocadéro,ATHX42KWALKTECU01,PINTADO BD / MOREJON G,Team,ECU,Ecuador,2.0,2:51:22,TIME,,+0:51,,16.0,
2024-08-07T15:09:36+02:00,ATHX42KWALKT----------FNL-000100--,ATHX42KWALKT,Marathon Race Walk Relay Mixed,Marathon Race Walk Relay Mixed,Final,FINISHED,X,Athletics,ATH,Trocadéro,ATHX42KWALKTAUS01,COWLEY R / MONTAG J,Team,AUS,Australia,3.0,2:51:38,TIME,,+1:07,,11.0,
2024-08-07T15:09:36+02:00,ATHX42KWALKT----------FNL-000100--,ATHX42KWALKT,Marathon Race Walk Relay Mixed,Marathon Race Walk Relay Mixed,Final,FINISHED,X,Athletics,ATH,Trocadéro,ATHX42KWALKTPER01,RODRIGUEZ/GARCIA LEON,Team,PER,Peru,4.0,2:51:56,TIME,,+1:25,,12.0,
2024-08-07T15:09:36+02:00,ATHX42KWALKT----------FNL-000100--,ATHX42KWALKT,Marathon Race Walk Relay Mixed,Marathon Race Walk Relay Mixed,Final,FINISHED,X,Athletics,ATH,Trocadéro,ATHX42KWALKTMEX01,PALMA OLIVARES/GONZALEZ,Team,MEX,Mexico,5.0,2:52:38,TIME,,+2:07,,20.0,
2024-08-07T15:09:36+02:00,ATHX42KWALKT----------FNL-000100--,ATHX42KWALKT,Marathon Race Walk Relay Mixed,Marathon Race Walk Relay Mixed,Final,FINISHED,X,Athletics,ATH,Trocadéro,ATHX42KWALKTITA01,STANO M / PALMISANO A,Team,ITA,Italy,6.0,2:53:52,TIME,,+3:21,,10.0,
2024-08-07T15:09:36+02:00,ATHX42KWALKT----------FNL-000100--,ATHX42KWALKT,Marathon Race Walk Relay Mixed,Marathon Race Walk Relay Mixed,Final,FINISHED,X,Athletics,ATH,Trocadéro,ATHX42KWALKTBRA01,BONFIM C / LYRA V,Team,BRA,Brazil,7.0,2:54:08,TIME,,+3:37,,8.0,
2024-08-07T15:09:36+02:00,ATHX42KWALKT----------FNL-000100--,ATHX42KWALKT,Marathon Race Walk Relay Mixed,Marathon Race Walk Relay Mixed,Final,FINISHED,X,Athletics,ATH,Trocadéro,ATHX42KWALKTJPN01,KAWANO M / OKADA K,Team,JPN,Japan,8.0,2:55:40,TIME,,+5:09,,21.0,
2024-08-07T15:09:36+02:00,ATHX42KWALKT----------FNL-000100--,ATHX42KWALKT,Marathon Race Walk Relay Mixed,Marathon Race Walk Relay Mixed,Final,FINISHED,X,Athletics,ATH,Trocadéro,ATHX42KWALKTESP01,LOPEZ MA / MONTESINOS C,Team,ESP,Spain,9.0,2:56:10,TIME,,+5:39,,25.0,
2024-08-07T15:09:36+02:00,ATHX42KWALKT----------FNL-000100--,ATHX42KWALKT,Marathon Race Walk Relay Mixed,Marathon Race Walk Relay Mixed,Final,FINISHED,X,Athletics,ATH,Trocadéro,ATHX42KWALKTGER01,LINKE C / FEIGE S,Team,GER,Germany,10.0,2:56:14,TIME,,+5:43,,6.0,
2024-08-07T15:09:36+02:00,ATHX42KWALKT----------FNL-000100--,ATHX42KWALKT,Marathon Race Walk Relay Mixed,Marathon Race Walk Relay Mixed,Final,FINISHED,X,Athletics,ATH,Trocadéro,ATHX42KWALKTFRA01,QUINION A / BERETTA C,Team,FRA,France,11.0,2:56:54,TIME,,+6:23,,13.0,
2024-08-07T15:09:36+02:00,ATHX42KWALKT----------FNL-000100--,ATHX42KWALKT,Marathon Race Walk Relay Mixed,Marathon Race Walk Relay Mixed,Final,FINISHED,X,Athletics,ATH,Trocadéro,ATHX42KWALKTCOL01,ROMERO M / ARENAS L,Team,COL,Colombia,12.0,2:57:54,TIME,,+7:23,,1.0,
2024-08-07T15:09:36+02:00,ATHX42KWALKT----------FNL-000100--,ATHX42KWALKT,Marathon Race Walk Relay Mixed,Marathon Race Walk Relay Mixed,Final,FINISHED,X,Athletics,ATH,Trocadéro,ATHX42KWALKTJPN02,TAKAHASHI K / YANAI A,Team,JPN,Japan,13.0,2:58:08,TIME,,+7:37,,23.0,
2024-08-07T15:09:36+02:00,ATHX42KWALKT----------FNL-000100--,ATHX42KWALKT,Marathon Race Walk Relay Mixed,Marathon Race Walk Relay Mixed,Final,FINISHED,X,Athletics,ATH,Trocadéro,ATHX42KWALKTCHN02,HE X / QIEYANG S,Team,CHN,China,14.0,2:59:13,TIME,,+8:42,,18.0,
2024-08-07T15:09:36+02:00,ATHX42KWALKT----------FNL-000100--,ATHX42KWALKT,Marathon Race Walk Relay Mixed,Marathon Race Walk Relay Mixed,Final,FINISHED,X,Athletics,ATH,Trocadéro,ATHX42KWALKTCHN01,ZHANG Jun / YANG Jiayu,Team,CHN,China,15.0,3:00:43,TIME,,+10:12,,3.0,
2024-08-07T15:09:36+02:00,ATHX42KWALKT----------FNL-000100--,ATHX42KWALKT,Marathon Race Walk Relay Mixed,Marathon Race Walk Relay Mixed,Final,FINISHED,X,Athletics,ATH,Trocadéro,ATHX42KWALKTPOL01,BEN HLIMA M / CHOJECKA O,Team,POL,Poland,16.0,3:00:55,TIME,,+10:24,,22.0,
2024-08-07T15:09:36+02:00,ATHX42KWALKT----------FNL-000100--,ATHX42KWALKT,Marathon Race Walk Relay Mixed,Marathon Race Walk Relay Mixed,Final,FINISHED,X,Athletics,ATH,Trocadéro,ATHX42KWALKTUKR01,BANZERUK I / OLYANOVSKA L,Team,UKR,Ukraine,17.0,3:01:50,TIME,,+11:19,,19.0,
2024-08-07T15:09:36+02:00,ATHX42KWALKT----------FNL-000100--,ATHX42KWALKT,Marathon Race Walk Relay Mixed,Marathon Race Walk Relay Mixed,Final,FINISHED,X,Athletics,ATH,Trocadéro,ATHX42KWALKTSVK01,CERNY D / BURZALOVA H,Team,SVK,Slovakia,18.0,3:03:54,TIME,,+13:23,,24.0,
2024-08-07T15:09:36+02:00,ATHX42KWALKT----------FNL-000100--,ATHX42KWALKT,Marathon Race Walk Relay Mixed,Marathon Race Walk Relay Mixed,Final,FINISHED,X,Athletics,ATH,Trocadéro,ATHX42KWALKTCOL02,HERRERA/MOJICA CHALARCA,Team,COL,Colombia,19.0,3:03:56,TIME,,+13:25,,9.0,
2024-08-07T15:09:36+02:00,ATHX42KWALKT----------FNL-000100--,ATHX42KWALKT,Marathon Race Walk Relay Mixed,Marathon Race Walk Relay Mixed,Final,FINISHED,X,Athletics,ATH,Trocadéro,ATHX42KWALKTCAN01,DUNFEE E / LUNDMAN O,Team,CAN,Canada,20.0,3:04:57,TIME,,+14:26,,14.0,
2024-08-07T15:09:36+02:00,ATHX42KWALKT----------FNL-000100--,ATHX42KWALKT,Marathon Race Walk Relay Mixed,Marathon Race Walk Relay Mixed,Final,FINISHED,X,Athletics,ATH,Trocadéro,ATHX42KWALKTHUN01,VENYERCSAN B / RECSEI R,Team,HUN,Hungary,21.0,3:05:18,TIME,,+14:47,,17.0,
2024-08-07T15:09:36+02:00,ATHX42KWALKT----------FNL-000100--,ATHX42KWALKT,Marathon Race Walk Relay Mixed,Marathon Race Walk Relay Mixed,Final,FINISHED,X,Athletics,ATH,Trocadéro,ATHX42KWALKTAUS02,TINGAY D / HENDERSON R,Team,AUS,Australia,22.0,3:09:21,TIME,,+18:50,,2.0,
2024-08-07T15:09:36+02:00,ATHX42KWALKT----------FNL-000100--,ATHX42KWALKT,Marathon Race Walk Relay Mixed,Marathon Race Walk Relay Mixed,Final,FINISHED,X,Athletics,ATH,Trocadéro,ATHX42KWALKTTUR01,DEMIR M / TEKDAL A,Team,TUR,Türkiye,23.0,3:14:53,TIME,,+24:22,,7.0,
2024-08-07T15:09:36+02:00,ATHX42KWALKT----------FNL-000100--,ATHX42KWALKT,Marathon Race Walk Relay Mixed,Marathon Race Walk Relay Mixed,Final,FINISHED,X,Athletics,ATH,Trocadéro,ATHX42KWALKTCZE01,HLAVAC V / MARTINKOVA E,Team,CZE,Czechia,,,IRM,DNF,,,4.0,
2024-08-07T15:09:36+02:00,ATHX42KWALKT----------FNL-000100--,ATHX42KWALKT,Marathon Race Walk Relay Mixed,Marathon Race Walk Relay Mixed,Final,FINISHED,X,Athletics,ATH,Trocadéro,ATHX42KWALKTIND01,PANWAR Suraj / PRIYANKA,Team,IND,India,,,IRM,DNF,,,5.0,
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,1970827,CHEPTEGEI Joshua,Person,UGA,Uganda,1.0,26:43.14,TIME,,,,16.0,223.0
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,1536998,AREGAWI Berihu,Person,ETH,Ethiopia,2.0,26:43.44,TIME,,,,22.0,209.0
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,1960959,FISHER Grant,Person,USA,United States,3.0,26:43.46,TIME,,,,19.0,227.0
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,1974040,AHMED Mohammed,Person,CAN,Canada,4.0,26:43.79,TIME,,,,10.0,204.0
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,1958688,KIBET Benard,Person,KEN,Kenya,5.0,26:43.98,TIME,,,,2.0,217.0
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,1536999,KEJELCHA Yomif,Person,ETH,Ethiopia,6.0,26:44.02,TIME,,,,25.0,211.0
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,1537049,BAREGA Selemon,Person,ETH,Ethiopia,7.0,26:44.48,TIME,,,,12.0,210.0
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,1548514,KIPLIMO Jacob,Person,UGA,Uganda,8.0,26:46.39,TIME,,,,5.0,224.0
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,1904188,NDIKUMWENAYO Thierry,Person,ESP,Spain,9.0,26:49.49,TIME,,,,8.0,207.0
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,1981054,WILDSCHUTT Adriaan,Person,RSA,South Africa,10.0,26:50.64,TIME,,,,13.0,221.0
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,4674449,MATEIKO Daniel,Person,KEN,Kenya,11.0,26:50.83,TIME,,,,21.0,220.0
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,4979554,YOUNG Nico,Person,USA,United States,12.0,26:58.11,TIME,,,,27.0,229.0
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,1910765,GRESSIER Jimmy,Person,FRA,France,13.0,26:58.67,TIME,,,,24.0,213.0
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,1910415,KIPKORIR Nicholas,Person,KEN,Kenya,14.0,27:23.97,TIME,,,,18.0,218.0
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,1561430,MEBRAHTU Merhawi,Person,ERI,Eritrea,15.0,27:24.25,TIME,,,,20.0,206.0
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,1960187,KINCAID William,Person,USA,United States,16.0,27:29.40,TIME,,,,6.0,228.0
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,1926127,BALEW Birhanu,Person,BRN,Bahrain,17.0,27:30.94,TIME,,,,14.0,203.0
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,1894550,EISA MOHAMMED Jamal Abdelmaji,Person,EOR,EOR,18.0,27:35.92,TIME,,,,26.0,205.0
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,1895579,KIMELI Isaac,Person,BEL,Belgium,19.0,27:51.52,TIME,,,,23.0,202.0
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,4979108,KASAI Jun,Person,JPN,Japan,20.0,27:53.18,TIME,,,,17.0,215.0
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,1969283,NIMUBONA Yves,Person,RWA,Rwanda,21.0,27:54.12,TIME,,,,11.0,222.0
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,4648370,KIPROTICH Martin,Person,UGA,Uganda,22.0,28:20.72,TIME,,,,7.0,225.0
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,1904195,OUKHELFEN Abdessamad,Person,ESP,Spain,23.0,28:21.90,TIME,,,,15.0,208.0
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,1921585,OTA Tomoki,Person,JPN,Japan,24.0,29:12.48,TIME,,,,4.0,216.0
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,1911936,SCHRUB Yann,Person,FRA,France,,,IRM,DNF,,,1.0,214.0
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,1892647,KWIZERA Rodrigue,Person,BDI,Burundi,,,IRM,DNS,,,9.0,200.0
2024-08-02T21:57:50+02:00,ATHM10000M------------FNL-000100--,ATHM10000M,"Men's 10,000m","Men's 10,000m Final",Final,FINISHED,M,Athletics,ATH,Stade de France,1964029,NDIKUMANA Celestin,Person,BDI,Burundi,,,IRM,DNS,,,3.0,201.0
2024-08-03T10:46:46+02:00,ATHM100M--------------PREL000200--,ATHM100M,Men's 100m,Men's 100m Preliminary Round - Heat 2,Preliminary Round - Heat 2,FINISHED,M,Athletics,ATH,Stade de France,4978819,HOWELL Davonte,Person,CAY,Cayman Islands,1.0,10.31,TIME,,,Q,2.0,474.0
2024-08-03T10:46:46+02:00,ATHM100M--------------PREL000200--,ATHM100M,Men's 100m,Men's 100m Preliminary Round - Heat 2,Preliminary Round - Heat 2,FINISHED,M,Athletics,ATH,Stade de France,1543943,MATSENJWA Sibusiso,Person,SWZ,Eswatini,2.0,10.39,TIME,,,Q,4.0,1242.0
2024-08-03T10:46:46+02:00,ATHM100M--------------PREL000200--,ATHM100M,Men's 100m,Men's 100m Preliminary Round - Heat 2,Preliminary Round - Heat 2,FINISHED,M,Athletics,ATH,Stade de France,1564809,KIKI Didier,Person,BEN,Benin,3.0,10.76,TIME,,,,6.0,400.0
2024-08-03T10:46:46+02:00,ATHM100M--------------PREL000200--,ATHM100M,Men's 100m,Men's 100m Preliminary Round - Heat 2,Preliminary Round - Heat 2,FINISHED,M,Athletics,ATH,Stade de France,4674332,TOUMANDJI Herve,Person,CAF,Centr Afric Rep,4.0,10.76,TIME,,,,5.0,446.0
2024-08-03T10:46:46+02:00,ATHM100M--------------PREL000200--,ATHM100M,Men's 100m,Men's 100m Preliminary Round - Heat 2,Preliminary Round - Heat 2,FINISHED,M,Athletics,ATH,Stade de France,1564340,KANIWETE Kenaz,Person,KIR,Kiribati,5.0,11.29,TIME,,,,7.0,994.0
2024-08-03T10:46:46+02:00,ATHM100M--------------PREL000200--,ATHM100M,Men's 100m,Men's 100m Preliminary Round - Heat 2,Preliminary Round - Heat 2,FINISHED,M,Athletics,ATH,Stade de France,1963004,PESIC Darko,Person,MNE,Montenegro,6.0,11.85,TIME,,,,8.0,1041.0
2024-08-03T10:46:46+02:00,ATHM100M--------------PREL000200--,ATHM100M,Men's 100m,Men's 100m Preliminary Round - Heat 2,Preliminary Round - Heat 2,FINISHED,M,Athletics,ATH,Stade de France,1547814,SABINO Steven,Person,MOZ,Mozambique,,,IRM,DQ,,,3.0,1042.0
2024-08-03T10:52:08+02:00,ATHM100M--------------PREL000300--,ATHM100M,Men's 100m,Men's 100m Preliminary Round - Heat 3,Preliminary Round - Heat 3,FINISHED,M,Athletics,ATH,Stade de France,1552024,BIBI Gary Noa Jerrel,Person,MRI,Mauritius,1.0,10.27,TIME,,,Q,2.0,1043.0
2024-08-03T10:52:08+02:00,ATHM100M--------------PREL000300--,ATHM100M,Men's 100m,Men's 100m Preliminary Round - Heat 3,Preliminary Round - Heat 3,FINISHED,M,Athletics,ATH,Stade de France,1557220,BURRAJ Franko,Person,ALB,Albania,2.0,10.60,TIME,,,Q,5.0,302.0
2024-08-03T10:52:08+02:00,ATHM100M--------------PREL000300--,ATHM100M,Men's 100m,Men's 100m Preliminary Round - Heat 3,Preliminary Round - Heat 3,FINISHED,M,Athletics,ATH,Stade de France,1566898,MUZRAPOV Favoris,Person,TJK,Tajikistan,3.0,10.60,TIME,,,,4.0,1247.0
2024-08-03T10:52:08+02:00,ATHM100M--------------PREL000300--,ATHM100M,Men's 100m,Men's 100m Preliminary Round - Heat 3,Preliminary Round - Heat 3,FINISHED,M,Athletics,ATH,Stade de France,1965999,DIU Felix Chun Hei,Person,HKG,"Hong Kong, China",4.0,10.62,TIME,,,,3.0,800.0
